code,name,level,type,parent_code,parent_name,province_code,province_name,city_code,city_name
330127000000,淳安县,3,县,330100000000,杭州市,330000000000,浙江省,330100000000,杭州市
330182000000,建德市,3,县级市,330100000000,杭州市,330000000000,浙江省,330100000000,杭州市
330200000000,宁波市,2,地级市,330000000000,浙江省,330000000000,浙江省,,
330203000000,海曙区,3,市辖区,330200000000,宁波市,330000000000,浙江省,330200000000,宁波市
330205000000,江北区,3,市辖区,330200000000,宁波市,330000000000,浙江省,330200000000,宁波市
330206000000,北仑区,3,市辖区,330200000000,宁波市,330000000000,浙江省,330200000000,宁波市
330211000000,镇海区,3,市辖区,330200000000,宁波市,330000000000,浙江省,330200000000,宁波市
330212000000,鄞州区,3,市辖区,330200000000,宁波市,330000000000,浙江省,330200000000,宁波市
330213000000,奉化区,3,市辖区,330200000000,宁波市,330000000000,浙江省,330200000000,宁波市
330225000000,象山县,3,县,330200000000,宁波市,330000000000,浙江省,330200000000,宁波市
330226000000,宁海县,3,县,330200000000,宁波市,330000000000,浙江省,330200000000,宁波市
330281000000,余姚市,3,县级市,330200000000,宁波市,330000000000,浙江省,330200000000,宁波市
330282000000,慈溪市,3,县级市,330200000000,宁波市,330000000000,浙江省,330200000000,宁波市
330300000000,温州市,2,地级市,330000000000,浙江省,330000000000,浙江省,,
330302000000,鹿城区,3,市辖区,330300000000,温州市,330000000000,浙江省,330300000000,温州市
330303000000,龙湾区,3,市辖区,330300000000,温州市,330000000000,浙江省,330300000000,温州市
330304000000,瓯海区,3,市辖区,330300000000,温州市,330000000000,浙江省,330300000000,温州市
330305000000,洞头区,3,市辖区,330300000000,温州市,330000000000,浙江省,330300000000,温州市
330324000000,永嘉县,3,县,330300000000,温州市,330000000000,浙江省,330300000000,温州市
330326000000,平阳县,3,县,330300000000,温州市,330000000000,浙江省,330300000000,温州市
330327000000,苍南县,3,县,330300000000,温州市,330000000000,浙江省,330300000000,温州市
330328000000,文成县,3,县,330300000000,温州市,330000000000,浙江省,330300000000,温州市
330329000000,泰顺县,3,县,330300000000,温州市,330000000000,浙江省,330300000000,温州市
330381000000,瑞安市,3,县级市,330300000000,温州市,330000000000,浙江省,330300000000,温州市
330382000000,乐清市,3,县级市,330300000000,温州市,330000000000,浙江省,330300000000,温州市
330383000000,龙港市,3,县级市,330300000000,温州市,330000000000,浙江省,330300000000,温州市
330400000000,嘉兴市,2,地级市,330000000000,浙江省,330000000000,浙江省,,
330402000000,南湖区,3,市辖区,330400000000,嘉兴市,330000000000,浙江省,330400000000,嘉兴市
330411000000,秀洲区,3,市辖区,330400000000,嘉兴市,330000000000,浙江省,330400000000,嘉兴市
330421000000,嘉善县,3,县,330400000000,嘉兴市,330000000000,浙江省,330400000000,嘉兴市
330424000000,海盐县,3,县,330400000000,嘉兴市,330000000000,浙江省,330400000000,嘉兴市
330481000000,海宁市,3,县级市,330400000000,嘉兴市,330000000000,浙江省,330400000000,嘉兴市
330482000000,平湖市,3,县级市,330400000000,嘉兴市,330000000000,浙江省,330400000000,嘉兴市
330483000000,桐乡市,3,县级市,330400000000,嘉兴市,330000000000,浙江省,330400000000,嘉兴市
330500000000,湖州市,2,地级市,330000000000,浙江省,330000000000,浙江省,,
330502000000,吴兴区,3,市辖区,330500000000,湖州市,330000000000,浙江省,330500000000,湖州市
330503000000,南浔区,3,市辖区,330500000000,湖州市,330000000000,浙江省,330500000000,湖州市
330521000000,德清县,3,县,330500000000,湖州市,330000000000,浙江省,330500000000,湖州市
330522000000,长兴县,3,县,330500000000,湖州市,330000000000,浙江省,330500000000,湖州市
330523000000,安吉县,3,县,330500000000,湖州市,330000000000,浙江省,330500000000,湖州市
330600000000,绍兴市,2,地级市,330000000000,浙江省,330000000000,浙江省,,
330602000000,越城区,3,市辖区,330600000000,绍兴市,330000000000,浙江省,330600000000,绍兴市
330603000000,柯桥区,3,市辖区,330600000000,绍兴市,330000000000,浙江省,330600000000,绍兴市
330604000000,上虞区,3,市辖区,330600000000,绍兴市,330000000000,浙江省,330600000000,绍兴市
330624000000,新昌县,3,县,330600000000,绍兴市,330000000000,浙江省,330600000000,绍兴市
330681000000,诸暨市,3,县级市,330600000000,绍兴市,330000000000,浙江省,330600000000,绍兴市
330683000000,嵊州市,3,县级市,330600000000,绍兴市,330000000000,浙江省,330600000000,绍兴市
330700000000,金华市,2,地级市,330000000000,浙江省,330000000000,浙江省,,
330702000000,婺城区,3,市辖区,330700000000,金华市,330000000000,浙江省,330700000000,金华市
330703000000,金东区,3,市辖区,330700000000,金华市,330000000000,浙江省,330700000000,金华市
330723000000,武义县,3,县,330700000000,金华市,330000000000,浙江省,330700000000,金华市
330726000000,浦江县,3,县,330700000000,金华市,330000000000,浙江省,330700000000,金华市
330727000000,磐安县,3,县,330700000000,金华市,330000000000,浙江省,330700000000,金华市
330781000000,兰溪市,3,县级市,330700000000,金华市,330000000000,浙江省,330700000000,金华市
330782000000,义乌市,3,县级市,330700000000,金华市,330000000000,浙江省,330700000000,金华市
330783000000,东阳市,3,县级市,330700000000,金华市,330000000000,浙江省,330700000000,金华市
330784000000,永康市,3,县级市,330700000000,金华市,330000000000,浙江省,330700000000,金华市
330800000000,衢州市,2,地级市,330000000000,浙江省,330000000000,浙江省,,
330802000000,柯城区,3,市辖区,330800000000,衢州市,330000000000,浙江省,330800000000,衢州市
330803000000,衢江区,3,市辖区,330800000000,衢州市,330000000000,浙江省,330800000000,衢州市
330822000000,常山县,3,县,330800000000,衢州市,330000000000,浙江省,330800000000,衢州市
330824000000,开化县,3,县,330800000000,衢州市,330000000000,浙江省,330800000000,衢州市
330825000000,龙游县,3,县,330800000000,衢州市,330000000000,浙江省,330800000000,衢州市
330881000000,江山市,3,县级市,330800000000,衢州市,330000000000,浙江省,330800000000,衢州市
330900000000,舟山市,2,地级市,330000000000,浙江省,330000000000,浙江省,,
330902000000,定海区,3,市辖区,330900000000,舟山市,330000000000,浙江省,330900000000,舟山市
330903000000,普陀区,3,市辖区,330900000000,舟山市,330000000000,浙江省,330900000000,舟山市
330921000000,岱山县,3,县,330900000000,舟山市,330000000000,浙江省,330900000000,舟山市
330922000000,嵊泗县,3,县,330900000000,舟山市,330000000000,浙江省,330900000000,舟山市
331000000000,台州市,2,地级市,330000000000,浙江省,330000000000,浙江省,,
331002000000,椒江区,3,市辖区,331000000000,台州市,330000000000,浙江省,331000000000,台州市
331003000000,黄岩区,3,市辖区,331000000000,台州市,330000000000,浙江省,331000000000,台州市
331004000000,路桥区,3,市辖区,331000000000,台州市,330000000000,浙江省,331000000000,台州市
331022000000,三门县,3,县,331000000000,台州市,330000000000,浙江省,331000000000,台州市
331023000000,天台县,3,县,331000000000,台州市,330000000000,浙江省,331000000000,台州市
331024000000,仙居县,3,县,331000000000,台州市,330000000000,浙江省,331000000000,台州市
331081000000,温岭市,3,县级市,331000000000,台州市,330000000000,浙江省,331000000000,台州市
331082000000,临海市,3,县级市,331000000000,台州市,330000000000,浙江省,331000000000,台州市
331083000000,玉环市,3,县级市,331000000000,台州市,330000000000,浙江省,331000000000,台州市
331100000000,丽水市,2,地级市,330000000000,浙江省,330000000000,浙江省,,
331102000000,莲都区,3,市辖区,331100000000,丽水市,330000000000,浙江省,331100000000,丽水市
331121000000,青田县,3,县,331100000000,丽水市,330000000000,浙江省,331100000000,丽水市
331122000000,缙云县,3,县,331100000000,丽水市,330000000000,浙江省,331100000000,丽水市
331123000000,遂昌县,3,县,331100000000,丽水市,330000000000,浙江省,331100000000,丽水市
331124000000,松阳县,3,县,331100000000,丽水市,330000000000,浙江省,331100000000,丽水市
331125000000,云和县,3,县,331100000000,丽水市,330000000000,浙江省,331100000000,丽水市
331126000000,庆元县,3,县,331100000000,丽水市,330000000000,浙江省,331100000000,丽水市
331127000000,景宁畲族自治县,3,自治县,331100000000,丽水市,330000000000,浙江省,331100000000,丽水市
331181000000,龙泉市,3,县级市,331100000000,丽水市,330000000000,浙江省,331100000000,丽水市
340000000000,安徽省,1,省,,,,,,
340100000000,合肥市,2,地级市,340000000000,安徽省,340000000000,安徽省,,
340102000000,瑶海区,3,市辖区,340100000000,合肥市,340000000000,安徽省,340100000000,合肥市
340103000000,庐阳区,3,市辖区,340100000000,合肥市,340000000000,安徽省,340100000000,合肥市
340104000000,蜀山区,3,市辖区,340100000000,合肥市,340000000000,安徽省,340100000000,合肥市
340111000000,包河区,3,市辖区,340100000000,合肥市,340000000000,安徽省,340100000000,合肥市
340121000000,长丰县,3,县,340100000000,合肥市,340000000000,安徽省,340100000000,合肥市
340122000000,肥东县,3,县,340100000000,合肥市,340000000000,安徽省,340100000000,合肥市
340123000000,肥西县,3,县,340100000000,合肥市,340000000000,安徽省,340100000000,合肥市
340124000000,庐江县,3,县,340100000000,合肥市,340000000000,安徽省,340100000000,合肥市
340181000000,巢湖市,3,县级市,340100000000,合肥市,340000000000,安徽省,340100000000,合肥市
340200000000,芜湖市,2,地级市,340000000000,安徽省,340000000000,安徽省,,
340202000000,镜湖区,3,市辖区,340200000000,芜湖市,340000000000,安徽省,340200000000,芜湖市
340207000000,鸠江区,3,市辖区,340200000000,芜湖市,340000000000,安徽省,340200000000,芜湖市
340209000000,弋江区,3,市辖区,340200000000,芜湖市,340000000000,安徽省,340200000000,芜湖市
340210000000,湾沚区,3,市辖区,340200000000,芜湖市,340000000000,安徽省,340200000000,芜湖市
340212000000,繁昌区,3,市辖区,340200000000,芜湖市,340000000000,安徽省,340200000000,芜湖市
340223000000,南陵县,3,县,340200000000,芜湖市,340000000000,安徽省,340200000000,芜湖市
340281000000,无为市,3,县级市,340200000000,芜湖市,340000000000,安徽省,340200000000,芜湖市
340300000000,蚌埠市,2,地级市,340000000000,安徽省,340000000000,安徽省,,
340302000000,龙子湖区,3,市辖区,340300000000,蚌埠市,340000000000,安徽省,340300000000,蚌埠市
340303000000,蚌山区,3,市辖区,340300000000,蚌埠市,340000000000,安徽省,340300000000,蚌埠市
340304000000,禹会区,3,市辖区,340300000000,蚌埠市,340000000000,安徽省,340300000000,蚌埠市
340311000000,淮上区,3,市辖区,340300000000,蚌埠市,340000000000,安徽省,340300000000,蚌埠市
340321000000,怀远县,3,县,340300000000,蚌埠市,340000000000,安徽省,340300000000,蚌埠市
340322000000,五河县,3,县,340300000000,蚌埠市,340000000000,安徽省,340300000000,蚌埠市
340323000000,固镇县,3,县,340300000000,蚌埠市,340000000000,安徽省,340300000000,蚌埠市
340400000000,淮南市,2,地级市,340000000000,安徽省,340000000000,安徽省,,
340402000000,大通区,3,市辖区,340400000000,淮南市,340000000000,安徽省,340400000000,淮南市
340403000000,田家庵区,3,市辖区,340400000000,淮南市,340000000000,安徽省,340400000000,淮南市
340404000000,谢家集区,3,市辖区,340400000000,淮南市,340000000000,安徽省,340400000000,淮南市
340405000000,八公山区,3,市辖区,340400000000,淮南市,340000000000,安徽省,340400000000,淮南市
340406000000,潘集区,3,市辖区,340400000000,淮南市,340000000000,安徽省,340400000000,淮南市
340421000000,凤台县,3,县,340400000000,淮南市,340000000000,安徽省,340400000000,淮南市
340422000000,寿县,3,县,340400000000,淮南市,340000000000,安徽省,340400000000,淮南市
340500000000,马鞍山市,2,地级市,340000000000,安徽省,340000000000,安徽省,,
340503000000,花山区,3,市辖区,340500000000,马鞍山市,340000000000,安徽省,340500000000,马鞍山市
340504000000,雨山区,3,市辖区,340500000000,马鞍山市,340000000000,安徽省,340500000000,马鞍山市
340506000000,博望区,3,市辖区,340500000000,马鞍山市,340000000000,安徽省,340500000000,马鞍山市
340521000000,当涂县,3,县,340500000000,马鞍山市,340000000000,安徽省,340500000000,马鞍山市
340522000000,含山县,3,县,340500000000,马鞍山市,340000000000,安徽省,340500000000,马鞍山市
340523000000,和县,3,县,340500000000,马鞍山市,340000000000,安徽省,340500000000,马鞍山市
340600000000,淮北市,2,地级市,340000000000,安徽省,340000000000,安徽省,,
340602000000,杜集区,3,市辖区,340600000000,淮北市,340000000000,安徽省,340600000000,淮北市
340603000000,相山区,3,市辖区,340600000000,淮北市,340000000000,安徽省,340600000000,淮北市
340604000000,烈山区,3,市辖区,340600000000,淮北市,340000000000,安徽省,340600000000,淮北市
340621000000,濉溪县,3,县,340600000000,淮北市,340000000000,安徽省,340600000000,淮北市
340700000000,铜陵市,2,地级市,340000000000,安徽省,340000000000,安徽省,,
340705000000,铜官区,3,市辖区,340700000000,铜陵市,340000000000,安徽省,340700000000,铜陵市
340706000000,义安区,3,市辖区,340700000000,铜陵市,340000000000,安徽省,340700000000,铜陵市
340711000000,郊区,3,市辖区,340700000000,铜陵市,340000000000,安徽省,340700000000,铜陵市
340722000000,枞阳县,3,县,340700000000,铜陵市,340000000000,安徽省,340700000000,铜陵市
340800000000,安庆市,2,地级市,340000000000,安徽省,340000000000,安徽省,,
340802000000,迎江区,3,市辖区,340800000000,安庆市,340000000000,安徽省,340800000000,安庆市
340803000000,大观区,3,市辖区,340800000000,安庆市,340000000000,安徽省,340800000000,安庆市
340811000000,宜秀区,3,市辖区,340800000000,安庆市,340000000000,安徽省,340800000000,安庆市
340822000000,怀宁县,3,县,340800000000,安庆市,340000000000,安徽省,340800000000,安庆市
340825000000,太湖县,3,县,340800000000,安庆市,340000000000,安徽省,340800000000,安庆市
340826000000,宿松县,3,县,340800000000,安庆市,340000000000,安徽省,340800000000,安庆市
340827000000,望江县,3,县,340800000000,安庆市,340000000000,安徽省,340800000000,安庆市
340828000000,岳西县,3,县,340800000000,安庆市,340000000000,安徽省,340800000000,安庆市
340881000000,桐城市,3,县级市,340800000000,安庆市,340000000000,安徽省,340800000000,安庆市
340882000000,潜山市,3,县级市,340800000000,安庆市,340000000000,安徽省,340800000000,安庆市
341000000000,黄山市,2,地级市,340000000000,安徽省,340000000000,安徽省,,
341002000000,屯溪区,3,市辖区,341000000000,黄山市,340000000000,安徽省,341000000000,黄山市
341003000000,黄山区,3,市辖区,341000000000,黄山市,340000000000,安徽省,341000000000,黄山市
341004000000,徽州区,3,市辖区,341000000000,黄山市,340000000000,安徽省,341000000000,黄山市
341021000000,歙县,3,县,341000000000,黄山市,340000000000,安徽省,341000000000,黄山市
341022000000,休宁县,3,县,341000000000,黄山市,340000000000,安徽省,341000000000,黄山市
341023000000,黟县,3,县,341000000000,黄山市,340000000000,安徽省,341000000000,黄山市
341024000000,祁门县,3,县,341000000000,黄山市,340000000000,安徽省,341000000000,黄山市
341100000000,滁州市,2,地级市,340000000000,安徽省,340000000000,安徽省,,
341102000000,琅琊区,3,市辖区,341100000000,滁州市,340000000000,安徽省,341100000000,滁州市
341103000000,南谯区,3,市辖区,341100000000,滁州市,340000000000,安徽省,341100000000,滁州市
341122000000,来安县,3,县,341100000000,滁州市,340000000000,安徽省,341100000000,滁州市
341124000000,全椒县,3,县,341100000000,滁州市,340000000000,安徽省,341100000000,滁州市
341125000000,定远县,3,县,341100000000,滁州市,340000000000,安徽省,341100000000,滁州市
341126000000,凤阳县,3,县,341100000000,滁州市,340000000000,安徽省,341100000000,滁州市
341181000000,天长市,3,县级市,341100000000,滁州市,340000000000,安徽省,341100000000,滁州市
341182000000,明光市,3,县级市,341100000000,滁州市,340000000000,安徽省,341100000000,滁州市
341200000000,阜阳市,2,地级市,340000000000,安徽省,340000000000,安徽省,,
341202000000,颍州区,3,市辖区,341200000000,阜阳市,340000000000,安徽省,341200000000,阜阳市
341203000000,颍东区,3,市辖区,341200000000,阜阳市,340000000000,安徽省,341200000000,阜阳市
341204000000,颍泉区,3,市辖区,341200000000,阜阳市,340000000000,安徽省,341200000000,阜阳市
341221000000,临泉县,3,县,341200000000,阜阳市,340000000000,安徽省,341200000000,阜阳市
341222000000,太和县,3,县,341200000000,阜阳市,340000000000,安徽省,341200000000,阜阳市
341225000000,阜南县,3,县,341200000000,阜阳市,340000000000,安徽省,341200000000,阜阳市
341226000000,颍上县,3,县,341200000000,阜阳市,340000000000,安徽省,341200000000,阜阳市
341282000000,界首市,3,县级市,341200000000,阜阳市,340000000000,安徽省,341200000000,阜阳市
341300000000,宿州市,2,地级市,340000000000,安徽省,340000000000,安徽省,,
341302000000,埇桥区,3,市辖区,341300000000,宿州市,340000000000,安徽省,341300000000,宿州市
341321000000,砀山县,3,县,341300000000,宿州市,340000000000,安徽省,341300000000,宿州市
341322000000,萧县,3,县,341300000000,宿州市,340000000000,安徽省,341300000000,宿州市
341323000000,灵璧县,3,县,341300000000,宿州市,340000000000,安徽省,341300000000,宿州市
341324000000,泗县,3,县,341300000000,宿州市,340000000000,安徽省,341300000000,宿州市
341500000000,六安市,2,地级市,340000000000,安徽省,340000000000,安徽省,,
341502000000,金安区,3,市辖区,341500000000,六安市,340000000000,安徽省,341500000000,六安市
341503000000,裕安区,3,市辖区,341500000000,六安市,340000000000,安徽省,341500000000,六安市
341504000000,叶集区,3,市辖区,341500000000,六安市,340000000000,安徽省,341500000000,六安市
341522000000,霍邱县,3,县,341500000000,六安市,340000000000,安徽省,341500000000,六安市
341523000000,舒城县,3,县,341500000000,六安市,340000000000,安徽省,341500000000,六安市
341524000000,金寨县,3,县,341500000000,六安市,340000000000,安徽省,341500000000,六安市
341525000000,霍山县,3,县,341500000000,六安市,340000000000,安徽省,341500000000,六安市
341600000000,亳州市,2,地级市,340000000000,安徽省,340000000000,安徽省,,
341602000000,谯城区,3,市辖区,341600000000,亳州市,340000000000,安徽省,341600000000,亳州市
341621000000,涡阳县,3,县,341600000000,亳州市,340000000000,安徽省,341600000000,亳州市
341622000000,蒙城县,3,县,341600000000,亳州市,340000000000,安徽省,341600000000,亳州市
341623000000,利辛县,3,县,341600000000,亳州市,340000000000,安徽省,341600000000,亳州市
341700000000,池州市,2,地级市,340000000000,安徽省,340000000000,安徽省,,
341702000000,贵池区,3,市辖区,341700000000,池州市,340000000000,安徽省,341700000000,池州市
341721000000,东至县,3,县,341700000000,池州市,340000000000,安徽省,341700000000,池州市
341722000000,石台县,3,县,341700000000,池州市,340000000000,安徽省,341700000000,池州市
341723000000,青阳县,3,县,341700000000,池州市,340000000000,安徽省,341700000000,池州市
341800000000,宣城市,2,地级市,340000000000,安徽省,340000000000,安徽省,,
341802000000,宣州区,3,市辖区,341800000000,宣城市,340000000000,安徽省,341800000000,宣城市
341821000000,郎溪县,3,县,341800000000,宣城市,340000000000,安徽省,341800000000,宣城市
341823000000,泾县,3,县,341800000000,宣城市,340000000000,安徽省,341800000000,宣城市
341824000000,绩溪县,3,县,341800000000,宣城市,340000000000,安徽省,341800000000,宣城市
341825000000,旌德县,3,县,341800000000,宣城市,340000000000,安徽省,341800000000,宣城市
341881000000,宁国市,3,县级市,341800000000,宣城市,340000000000,安徽省,341800000000,宣城市
341882000000,广德市,3,县级市,341800000000,宣城市,340000000000,安徽省,341800000000,宣城市
350000000000,福建省,1,省,,,,,,
350100000000,福州市,2,地级市,350000000000,福建省,350000000000,福建省,,
350102000000,鼓楼区,3,市辖区,350100000000,福州市,350000000000,福建省,350100000000,福州市
350103000000,台江区,3,市辖区,350100000000,福州市,350000000000,福建省,350100000000,福州市
350104000000,仓山区,3,市辖区,350100000000,福州市,350000000000,福建省,350100000000,福州市
350105000000,马尾区,3,市辖区,350100000000,福州市,350000000000,福建省,350100000000,福州市
350111000000,晋安区,3,市辖区,350100000000,福州市,350000000000,福建省,350100000000,福州市
350112000000,长乐区,3,市辖区,350100000000,福州市,350000000000,福建省,350100000000,福州市
350121000000,闽侯县,3,县,350100000000,福州市,350000000000,福建省,350100000000,福州市
350122000000,连江县,3,县,350100000000,福州市,350000000000,福建省,350100000000,福州市
350123000000,罗源县,3,县,350100000000,福州市,350000000000,福建省,350100000000,福州市
350124000000,闽清县,3,县,350100000000,福州市,350000000000,福建省,350100000000,福州市
350125000000,永泰县,3,县,350100000000,福州市,350000000000,福建省,350100000000,福州市
350128000000,平潭县,3,县,350100000000,福州市,350000000000,福建省,350100000000,福州市
350181000000,福清市,3,县级市,350100000000,福州市,350000000000,福建省,350100000000,福州市
350200000000,厦门市,2,地级市,350000000000,福建省,350000000000,福建省,,
350203000000,思明区,3,市辖区,350200000000,厦门市,350000000000,福建省,350200000000,厦门市
350205000000,海沧区,3,市辖区,350200000000,厦门市,350000000000,福建省,350200000000,厦门市
350206000000,湖里区,3,市辖区,350200000000,厦门市,350000000000,福建省,350200000000,厦门市
350211000000,集美区,3,市辖区,350200000000,厦门市,350000000000,福建省,350200000000,厦门市
350212000000,同安区,3,市辖区,350200000000,厦门市,350000000000,福建省,350200000000,厦门市
350213000000,翔安区,3,市辖区,350200000000,厦门市,350000000000,福建省,350200000000,厦门市
350300000000,莆田市,2,地级市,350000000000,福建省,350000000000,福建省,,
350302000000,城厢区,3,市辖区,350300000000,莆田市,350000000000,福建省,350300000000,莆田市
350303000000,涵江区,3,市辖区,350300000000,莆田市,350000000000,福建省,350300000000,莆田市
350304000000,荔城区,3,市辖区,350300000000,莆田市,350000000000,福建省,350300000000,莆田市
350305000000,秀屿区,3,市辖区,350300000000,莆田市,350000000000,福建省,350300000000,莆田市
350322000000,仙游县,3,县,350300000000,莆田市,350000000000,福建省,350300000000,莆田市
350400000000,三明市,2,地级市,350000000000,福建省,350000000000,福建省,,
350404000000,三元区,3,市辖区,350400000000,三明市,350000000000,福建省,350400000000,三明市
350405000000,沙县区,3,市辖区,350400000000,三明市,350000000000,福建省,350400000000,三明市
350421000000,明溪县,3,县,350400000000,三明市,350000000000,福建省,350400000000,三明市
350423000000,清流县,3,县,350400000000,三明市,350000000000,福建省,350400000000,三明市
350424000000,宁化县,3,县,350400000000,三明市,350000000000,福建省,350400000000,三明市
350425000000,大田县,3,县,350400000000,三明市,350000000000,福建省,350400000000,三明市
350426000000,尤溪县,3,县,350400000000,三明市,350000000000,福建省,350400000000,三明市
350428000000,将乐县,3,县,350400000000,三明市,350000000000,福建省,350400000000,三明市
350429000000,泰宁县,3,县,350400000000,三明市,350000000000,福建省,350400000000,三明市
350430000000,建宁县,3,县,350400000000,三明市,350000000000,福建省,350400000000,三明市
350481000000,永安市,3,县级市,350400000000,三明市,350000000000,福建省,350400000000,三明市
350500000000,泉州市,2,地级市,350000000000,福建省,350000000000,福建省,,
350502000000,鲤城区,3,市辖区,350500000000,泉州市,350000000000,福建省,350500000000,泉州市
350503000000,丰泽区,3,市辖区,350500000000,泉州市,350000000000,福建省,350500000000,泉州市
350504000000,洛江区,3,市辖区,350500000000,泉州市,350000000000,福建省,350500000000,泉州市
350505000000,泉港区,3,市辖区,350500000000,泉州市,350000000000,福建省,350500000000,泉州市
350521000000,惠安县,3,县,350500000000,泉州市,350000000000,福建省,350500000000,泉州市
350524000000,安溪县,3,县,350500000000,泉州市,350000000000,福建省,350500000000,泉州市
350525000000,永春县,3,县,350500000000,泉州市,350000000000,福建省,350500000000,泉州市
350526000000,德化县,3,县,350500000000,泉州市,350000000000,福建省,350500000000,泉州市
350527000000,金门县,3,县,350500000000,泉州市,350000000000,福建省,350500000000,泉州市
350581000000,石狮市,3,县级市,350500000000,泉州市,350000000000,福建省,350500000000,泉州市
350582000000,晋江市,3,县级市,350500000000,泉州市,350000000000,福建省,350500000000,泉州市
350583000000,南安市,3,县级市,350500000000,泉州市,350000000000,福建省,350500000000,泉州市
350600000000,漳州市,2,地级市,350000000000,福建省,350000000000,福建省,,
350602000000,芗城区,3,市辖区,350600000000,漳州市,350000000000,福建省,350600000000,漳州市
350603000000,龙文区,3,市辖区,350600000000,漳州市,350000000000,福建省,350600000000,漳州市
350604000000,龙海区,3,市辖区,350600000000,漳州市,350000000000,福建省,350600000000,漳州市
350605000000,长泰区,3,市辖区,350600000000,漳州市,350000000000,福建省,350600000000,漳州市
350622000000,云霄县,3,县,350600000000,漳州市,350000000000,福建省,350600000000,漳州市
350623000000,漳浦县,3,县,350600000000,漳州市,350000000000,福建省,350600000000,漳州市
350624000000,诏安县,3,县,350600000000,漳州市,350000000000,福建省,350600000000,漳州市
350626000000,东山县,3,县,350600000000,漳州市,350000000000,福建省,350600000000,漳州市
350627000000,南靖县,3,县,350600000000,漳州市,350000000000,福建省,350600000000,漳州市
350628000000,平和县,3,县,350600000000,漳州市,350000000000,福建省,350600000000,漳州市
350629000000,华安县,3,县,350600000000,漳州市,350000000000,福建省,350600000000,漳州市
350700000000,南平市,2,地级市,350000000000,福建省,350000000000,福建省,,
350702000000,延平区,3,市辖区,350700000000,南平市,350000000000,福建省,350700000000,南平市
350703000000,建阳区,3,市辖区,350700000000,南平市,350000000000,福建省,350700000000,南平市
350721000000,顺昌县,3,县,350700000000,南平市,350000000000,福建省,350700000000,南平市
350722000000,浦城县,3,县,350700000000,南平市,350000000000,福建省,350700000000,南平市
350723000000,光泽县,3,县,350700000000,南平市,350000000000,福建省,350700000000,南平市
350724000000,松溪县,3,县,350700000000,南平市,350000000000,福建省,350700000000,南平市
350725000000,政和县,3,县,350700000000,南平市,350000000000,福建省,350700000000,南平市
350781000000,邵武市,3,县级市,350700000000,南平市,350000000000,福建省,350700000000,南平市
350782000000,武夷山市,3,县级市,350700000000,南平市,350000000000,福建省,350700000000,南平市
350783000000,建瓯市,3,县级市,350700000000,南平市,350000000000,福建省,350700000000,南平市
350800000000,龙岩市,2,地级市,350000000000,福建省,350000000000,福建省,,
350802000000,新罗区,3,市辖区,350800000000,龙岩市,350000000000,福建省,350800000000,龙岩市
350803000000,永定区,3,市辖区,350800000000,龙岩市,350000000000,福建省,350800000000,龙岩市
350821000000,长汀县,3,县,350800000000,龙岩市,350000000000,福建省,350800000000,龙岩市
350823000000,上杭县,3,县,350800000000,龙岩市,350000000000,福建省,350800000000,龙岩市
350824000000,武平县,3,县,350800000000,龙岩市,350000000000,福建省,350800000000,龙岩市
350825000000,连城县,3,县,350800000000,龙岩市,350000000000,福建省,350800000000,龙岩市
350881000000,漳平市,3,县级市,350800000000,龙岩市,350000000000,福建省,350800000000,龙岩市
350900000000,宁德市,2,地级市,350000000000,福建省,350000000000,福建省,,
350902000000,蕉城区,3,市辖区,350900000000,宁德市,350000000000,福建省,350900000000,宁德市
350921000000,霞浦县,3,县,350900000000,宁德市,350000000000,福建省,350900000000,宁德市
350922000000,古田县,3,县,350900000000,宁德市,350000000000,福建省,350900000000,宁德市
350923000000,屏南县,3,县,350900000000,宁德市,350000000000,福建省,350900000000,宁德市
350924000000,寿宁县,3,县,350900000000,宁德市,350000000000,福建省,350900000000,宁德市
350925000000,周宁县,3,县,350900000000,宁德市,350000000000,福建省,350900000000,宁德市
350926000000,柘荣县,3,县,350900000000,宁德市,350000000000,福建省,350900000000,宁德市
350981000000,福安市,3,县级市,350900000000,宁德市,350000000000,福建省,350900000000,宁德市
350982000000,福鼎市,3,县级市,350900000000,宁德市,350000000000,福建省,350900000000,宁德市
360000000000,江西省,1,省,,,,,,
360100000000,南昌市,2,地级市,360000000000,江西省,360000000000,江西省,,
360102000000,东湖区,3,市辖区,360100000000,南昌市,360000000000,江西省,360100000000,南昌市
360103000000,西湖区,3,市辖区,360100000000,南昌市,360000000000,江西省,360100000000,南昌市
360104000000,青云谱区,3,市辖区,360100000000,南昌市,360000000000,江西省,360100000000,南昌市
360111000000,青山湖区,3,市辖区,360100000000,南昌市,360000000000,江西省,360100000000,南昌市
360112000000,新建区,3,市辖区,360100000000,南昌市,360000000000,江西省,360100000000,南昌市
360113000000,红谷滩区,3,市辖区,360100000000,南昌市,360000000000,江西省,360100000000,南昌市
360121000000,南昌县,3,县,360100000000,南昌市,360000000000,江西省,360100000000,南昌市
360123000000,安义县,3,县,360100000000,南昌市,360000000000,江西省,360100000000,南昌市
360124000000,进贤县,3,县,360100000000,南昌市,360000000000,江西省,360100000000,南昌市
360200000000,景德镇市,2,地级市,360000000000,江西省,360000000000,江西省,,
360202000000,昌江区,3,市辖区,360200000000,景德镇市,360000000000,江西省,360200000000,景德镇市
